IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.24.42.96,4,1,0.75,226.77,0.00
104.25.148.244,4,1,0.75,227.42,0.00
104.25.68.79,4,1,0.75,227.43,0.00
104.20.210.146,4,1,0.75,227.47,0.00
104.20.50.13,4,1,0.75,227.57,0.00
104.20.187.208,4,1,0.75,227.60,0.00
104.20.167.36,4,1,0.75,227.95,0.00
104.24.161.58,4,1,0.75,227.96,0.00
104.22.69.165,4,1,0.75,228.24,0.00
104.25.181.213,4,1,0.75,228.32,0.00
104.26.11.129,4,1,0.75,228.43,0.00
104.24.66.243,4,1,0.75,228.55,0.00
104.20.106.179,4,1,0.75,228.66,0.00
104.25.95.156,4,1,0.75,228.80,0.00
104.25.184.113,4,1,0.75,229.09,0.00
104.20.168.82,4,1,0.75,229.13,0.00
104.27.45.82,4,1,0.75,229.25,0.00
104.24.65.74,4,1,0.75,229.35,0.00
104.25.169.208,4,1,0.75,229.43,0.00
104.25.94.192,4,1,0.75,229.53,0.00
104.27.77.200,4,1,0.75,229.57,0.00
104.25.99.63,4,1,0.75,229.84,0.00
104.24.70.219,4,1,0.75,229.86,0.00
104.24.80.159,4,1,0.75,229.89,0.00
104.24.95.76,4,1,0.75,229.93,0.00
104.22.34.53,4,1,0.75,229.97,0.00
104.20.133.26,4,1,0.75,229.97,0.00
104.24.234.103,4,1,0.75,230.15,0.00
104.25.172.54,4,1,0.75,230.16,0.00
104.24.20.131,4,1,0.75,230.53,0.00
104.24.141.9,4,1,0.75,231.27,0.00
104.22.12.109,4,1,0.75,231.60,0.00
104.23.135.80,4,1,0.75,231.64,0.00
104.20.87.188,4,1,0.75,231.71,0.00
104.27.43.37,4,1,0.75,231.84,0.00
104.25.139.0,4,1,0.75,231.97,0.00
104.25.140.29,4,1,0.75,231.97,0.00
104.27.64.20,4,1,0.75,231.98,0.00
104.20.211.180,4,1,0.75,232.16,0.00
104.27.206.7,4,1,0.75,232.17,0.00
104.24.214.239,4,1,0.75,232.26,0.00
104.20.153.125,4,1,0.75,232.31,0.00
104.27.40.118,4,1,0.75,232.68,0.00
104.27.46.125,4,1,0.75,232.71,0.00
104.24.235.215,4,1,0.75,232.91,0.00
104.24.71.178,4,1,0.75,232.98,0.00
104.25.27.80,4,1,0.75,233.31,0.00
104.24.41.107,4,1,0.75,233.46,0.00
104.24.239.125,4,1,0.75,233.48,0.00
104.20.83.170,4,1,0.75,233.76,0.00
104.20.121.196,4,1,0.75,233.98,0.00
104.20.131.130,4,1,0.75,234.05,0.00
104.27.67.207,4,1,0.75,234.17,0.00
104.22.36.21,4,1,0.75,234.46,0.00
104.25.180.249,4,1,0.75,234.69,0.00
104.24.212.121,4,1,0.75,234.81,0.00
104.27.59.60,4,1,0.75,235.30,0.00
104.27.62.179,4,1,0.75,235.37,0.00
104.25.151.139,4,1,0.75,235.52,0.00
104.20.177.51,4,1,0.75,235.65,0.00
104.27.50.5,4,1,0.75,235.78,0.00
104.24.160.144,4,1,0.75,235.91,0.00
104.25.137.150,4,1,0.75,235.98,0.00
104.25.138.246,4,1,0.75,235.98,0.00
104.25.114.49,4,1,0.75,236.07,0.00
104.20.152.19,4,1,0.75,236.19,0.00
104.27.71.199,4,1,0.75,236.22,0.00
104.24.166.93,4,1,0.75,236.51,0.00
104.20.213.131,4,1,0.75,236.91,0.00
104.20.212.34,4,1,0.75,236.91,0.00
104.27.204.19,4,1,0.75,236.92,0.00
104.20.183.74,4,1,0.75,237.05,0.00
104.25.30.7,4,1,0.75,237.07,0.00
104.25.67.3,4,1,0.75,237.08,0.00
104.24.75.183,4,1,0.75,237.24,0.00
104.24.86.240,4,1,0.75,237.26,0.00
104.25.154.84,4,1,0.75,237.65,0.00
104.20.51.127,4,1,0.75,238.25,0.00
104.20.186.111,4,1,0.75,238.42,0.00
104.20.251.184,4,1,0.75,238.59,0.00
104.25.187.135,4,1,0.75,238.64,0.00
104.27.54.18,4,1,0.75,238.75,0.00
104.25.170.46,4,1,0.75,238.98,0.00
104.25.34.215,4,1,0.75,239.21,0.00
104.20.76.91,4,1,0.75,239.56,0.00
104.25.37.105,4,1,0.75,240.26,0.00
104.20.90.155,4,1,0.75,240.38,0.00
104.27.72.175,4,1,0.75,240.80,0.00
104.24.69.176,4,1,0.75,241.31,0.00
104.24.68.71,4,1,0.75,241.31,0.00
104.20.134.208,4,1,0.75,241.43,0.00
104.25.186.97,4,1,0.75,241.65,0.00
104.24.89.218,4,1,0.75,241.71,0.00
104.20.227.55,4,1,0.75,241.89,0.00
104.25.189.59,4,1,0.75,242.29,0.00
104.20.185.7,4,1,0.75,242.78,0.00
104.24.237.179,4,1,0.75,243.27,0.00
104.24.186.121,4,1,0.75,243.27,0.00
104.24.144.134,4,1,0.75,243.51,0.00
104.25.10.30,4,1,0.75,243.97,0.00
104.24.251.83,4,1,0.75,244.71,0.00
104.24.169.10,4,1,0.75,245.02,0.00
104.25.15.118,4,1,0.75,245.28,0.00
104.20.204.16,4,1,0.75,245.29,0.00
104.20.85.101,4,1,0.75,246.04,0.00
104.20.44.210,4,1,0.75,246.13,0.00
104.20.88.179,4,1,0.75,246.64,0.00
104.20.184.181,4,1,0.75,246.98,0.00
104.20.138.165,4,1,0.75,247.38,0.00
104.25.32.91,4,1,0.75,247.93,0.00
104.20.14.39,4,1,0.75,248.52,0.00
104.25.173.7,4,1,0.75,248.75,0.00
104.20.145.173,4,1,0.75,248.98,0.00
104.25.110.208,4,1,0.75,249.92,0.00
104.20.34.61,4,1,0.75,250.79,0.00
104.25.84.43,4,1,0.75,251.15,0.00
104.25.83.52,4,1,0.75,251.71,0.00
104.24.208.14,4,1,0.75,252.92,0.00
104.25.133.196,4,1,0.75,257.74,0.00
104.25.111.161,4,1,0.75,270.29,0.00
104.25.91.68,4,1,0.75,272.56,0.00
104.25.80.146,4,1,0.75,273.91,0.00
104.19.158.88,4,1,0.75,274.83,0.00
104.25.74.106,4,1,0.75,275.77,0.00
104.25.76.91,4,1,0.75,275.77,0.00
104.25.152.98,4,1,0.75,277.66,0.00
104.19.214.253,4,1,0.75,281.83,0.00
104.19.233.67,4,1,0.75,287.64,0.00
104.25.69.139,4,1,0.75,291.55,0.00
104.25.149.3,4,1,0.75,293.23,0.00
104.17.123.243,4,1,0.75,301.85,0.00
104.19.181.52,4,1,0.75,343.00,0.00
104.17.31.57,4,1,0.75,343.24,0.00
104.17.113.67,4,1,0.75,387.78,0.00
104.17.117.52,4,1,0.75,393.19,0.00
104.17.112.108,4,1,0.75,400.76,0.00
104.18.96.137,4,1,0.75,402.18,0.00
104.16.90.237,4,1,0.75,428.32,0.00
104.17.105.136,4,1,0.75,435.55,0.00
104.19.173.53,4,1,0.75,439.45,0.00
104.19.235.172,4,1,0.75,445.20,0.00
104.17.179.78,4,1,0.75,450.70,0.00
104.18.235.134,4,1,0.75,460.57,0.00
104.18.253.175,4,1,0.75,466.11,0.00
104.17.235.223,4,1,0.75,471.45,0.00
104.17.247.9,4,1,0.75,474.29,0.00
104.18.169.11,4,1,0.75,477.70,0.00
104.17.23.12,4,1,0.75,486.90,0.00
104.17.16.24,4,1,0.75,491.23,0.00
104.16.84.137,4,1,0.75,498.69,0.00
104.18.176.29,4,1,0.75,504.21,0.00
104.16.82.41,4,1,0.75,516.77,0.00
104.16.110.144,4,1,0.75,521.26,0.00
104.16.133.59,4,1,0.75,538.41,0.00
104.17.217.246,4,1,0.75,561.06,0.00
104.16.183.221,4,1,0.75,575.04,0.00
104.16.254.217,4,1,0.75,575.47,0.00
104.18.10.187,4,1,0.75,581.68,0.00
104.18.76.62,4,1,0.75,602.59,0.00
104.17.213.105,4,1,0.75,602.92,0.00
104.17.238.192,4,1,0.75,632.67,0.00
104.17.4.15,4,1,0.75,728.22,0.00
104.16.81.173,4,1,0.75,743.85,0.00
104.16.80.177,4,1,0.75,744.49,0.00
104.16.193.185,4,1,0.75,748.49,0.00
104.16.177.28,4,1,0.75,749.86,0.00
104.16.175.58,4,1,0.75,751.98,0.00
104.16.176.44,4,1,0.75,753.31,0.00
104.16.48.175,4,1,0.75,768.37,0.00
104.17.161.152,4,1,0.75,784.91,0.00
104.18.11.203,4,1,0.75,789.78,0.00
104.18.173.215,4,1,0.75,816.10,0.00
104.17.226.2,4,1,0.75,853.64,0.00
104.19.146.53,4,1,0.75,864.80,0.00
104.18.8.143,4,1,0.75,866.31,0.00
104.18.95.58,4,1,0.75,875.07,0.00
104.18.192.198,4,1,0.75,887.88,0.00
104.18.180.225,4,1,0.75,888.46,0.00
104.19.144.240,4,1,0.75,889.50,0.00
104.18.9.127,4,1,0.75,902.30,0.00
104.17.212.219,4,1,0.75,910.09,0.00
104.18.37.7,4,1,0.75,912.12,0.00
104.17.195.76,4,1,0.75,912.72,0.00
104.18.238.244,4,1,0.75,913.22,0.00
104.18.184.201,4,1,0.75,913.85,0.00
104.18.185.168,4,1,0.75,913.85,0.00
104.18.193.10,4,1,0.75,915.81,0.00
104.18.101.119,4,1,0.75,916.38,0.00
104.18.181.67,4,1,0.75,918.65,0.00
104.17.221.36,4,1,0.75,919.43,0.00
104.16.85.178,4,1,0.75,919.48,0.00
104.17.224.93,4,1,0.75,930.62,0.00
104.16.202.112,4,1,0.75,931.93,0.00
104.16.191.6,4,1,0.75,938.39,0.00
104.16.189.2,4,1,0.75,938.39,0.00
104.16.78.224,4,1,0.75,938.39,0.00
104.16.188.175,4,1,0.75,938.39,0.00
104.16.74.146,4,1,0.75,938.90,0.00
104.16.91.44,4,1,0.75,939.08,0.00
104.16.88.254,4,1,0.75,941.95,0.00
104.16.55.122,4,1,0.75,943.54,0.00
104.16.21.128,4,1,0.75,944.56,0.00
104.16.162.160,4,1,0.75,948.76,0.00
104.16.30.29,4,1,0.75,950.35,0.00
104.16.173.11,4,1,0.75,957.06,0.00
104.16.187.222,4,1,0.75,957.06,0.00
104.16.18.151,4,1,0.75,957.10,0.00
